class_name,image_type,parent_id,filename,assigned_split,status_reason,relative_output_path
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_61,salmon_dis_61__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_61__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_62,salmon_dis_62__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_62__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_63,salmon_dis_63__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_63__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_64,salmon_dis_64__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_64__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_65,salmon_dis_65__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_65__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_66,salmon_dis_66__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_66__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_67,salmon_dis_67__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_67__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_68,salmon_dis_68__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_68__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_69,salmon_dis_69__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_69__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__brightness_reduction__factor_0p6.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__contrast_reduction__factor_0p7.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__gaussian_blur__sigma_2p2.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__gaussian_noise__var_0p02.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__mirror__axis_x.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__mirror__axis_y.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__motion_blur__kernel_11__angle_45deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__motion_blur__kernel_7__angle_0deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__motion_blur__kernel_9__angle_90deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__rotation__angle_-10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_70,salmon_dis_70__rotation__angle_10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_71,salmon_dis_71__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_71__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_72,salmon_dis_72__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_72__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_73,salmon_dis_73__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_73__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_74,salmon_dis_74__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_74__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_74,salmon_dis_74__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_74__contrast_reduction__factor_0p7.jpg
